"returns","datetime","v","vw","o","c","h","l","t","n","ema_fast","ema_slow","rsi","dn","mavg","up","atr","macd","signal"
-7.49781157617543e-06,"2022-11-22 00:00:00",1423.33333333333,148.191816666667,148.191388888889,148.190277777778,148.206388888889,148.176666666667,1669077028333.33,16.8055555555556,149.063278280033,149.398924031673,40.4029185747901,146.997250620121,149.398571736792,151.799892853463,0.365317799584139,-0.224664102379479,-0.0453229165945785
-1.50091837443539e-05,"2022-11-22 09:00:00",727.194444444444,148.048988888889,148.0575,148.055277777778,148.065,148.044166666667,1669109051666.67,16.25,148.971641870737,149.350936665463,39.5808689684489,146.960543464058,149.235215802048,151.509888140037,0.354879385847328,-0.253962113123773,-0.0870507559004175
-3.59874044083092e-05,"2022-11-22 10:00:00",558.133333333333,148.19656,148.2,148.194666666667,148.203333333333,148.193333333333,1669113156000,12.3333333333333,148.901007761276,149.309641308363,40.8848397068198,146.944136241382,149.096485243996,151.24883424661,0.345030632023911,-0.273681956172467,-0.124376995954827
-0.000182530480900316,"2022-11-22 11:00:00",1415.05,147.91825,147.9205,147.8935,147.9285,147.8785,1669117071000,23.9,148.809416146615,149.259064833064,38.9764641118876,146.935145124973,148.94322498127,150.951304837568,0.34365615748309,-0.301253854801065,-0.159752367724075
2.98247872236976e-05,"2022-11-22 12:00:00",1978.13953488372,148.156327906977,148.152093023256,148.156511627907,148.170465116279,148.14023255814,1669120205581.4,30.8372093023256,148.750061190369,149.21968793288,41.4811578247511,146.992025124381,148.80964893845,150.627272752519,0.340480393616233,-0.314721702623344,-0.190746234703929
0.000245178198589173,"2022-11-22 13:00:00",3275.53333333333,148.448306666667,148.422658333333,148.459048333333,148.472315,148.403046666667,1669123770000,57.1666666666667,148.723605476093,149.192522232896,44.2451228510186,147.138009612832,148.691036398768,150.244063184704,0.339305297353223,-0.314303123096016,-0.215457612382346
-0.000126554399794357,"2022-11-22 14:00:00",105884.766666667,147.85846,147.8679,147.849186666667,147.93867,147.770515,1669127370000,1216.51666666667,148.644112857054,149.144545962674,40.2238544156828,147.139878974884,148.580242503052,150.020606031219,0.355935203828466,-0.335535639194739,-0.239473217744825
0.000132712149629851,"2022-11-22 15:00:00",137151.1,148.252168333333,148.240635,148.260308333333,148.333985,148.160526666667,1669130970000,1208.13333333333,148.609221536716,149.11296604734,43.8369282804353,147.166016015499,148.507411363081,149.848806710662,0.362071543328698,-0.337827436458249,-0.25914406148751
1.5868393105876e-05,"2022-11-22 16:00:00",85994.3,148.71935,148.723313333333,148.725673333333,148.77543,148.661628333333,1669134570000,807.033333333333,148.619808063681,149.099134164697,47.6012158446478,147.21705289474,148.463352158766,149.709651422793,0.369359644440029,-0.321481478548868,-0.271611544899781
3.61833769524155e-05,"2022-11-22 17:00:00",83924.4166666667,149.24375,149.239801666667,149.245201666667,149.287836666667,149.20041,1669138170000,744.716666666667,148.676662027589,149.104350861196,51.4181185511563,147.263640610326,148.443168798978,149.62269698763,0.378540772482569,-0.28683860070956,-0.274656956061737
8.62821590076625e-05,"2022-11-22 18:00:00",80439.3,149.673546666667,149.664003333333,149.676916666667,149.711005,149.632433333333,1669141770000,696.883333333333,148.767594267505,149.124799639963,54.321341706997,147.38528855091,148.416274238967,149.447259927024,0.382696132523081,-0.239534519624085,-0.267632468774207
-2.0809694409414e-05,"2022-11-22 19:00:00",85126.1666666667,149.688283333333,149.689848333333,149.686733333333,149.727945,149.647013333333,1669145370000,670.316666666667,148.851152364398,149.14486870044,54.3864230377457,147.394638042527,148.413970244258,149.433302445989,0.368326396053729,-0.196933584508319,-0.253492691921029
4.80229102276453e-05,"2022-11-22 20:00:00",145437.533333333,150.035088333333,150.032556666667,150.039761666667,150.080426666667,149.989275,1669148970000,1229.01666666667,148.959207755514,149.17682916352,56.7151258200328,147.254522521255,148.486404609337,149.71828669742,0.369534345447996,-0.145881508024059,-0.231970455141635
-2.18023758972911e-05,"2022-11-22 21:00:00",27682.1176470588,150.172570588235,150.100568627451,150.097296078431,150.114015686275,150.088574509804,1669152442352.94,31.0588235294118,149.062670330324,149.20970298191,57.0900002834992,147.165246538326,148.571746243324,149.978245948323,0.355473377550845,-0.0985409451575991,-0.205284553144828
2.14998156193165e-08,"2022-11-22 22:00:00",792.161290322581,150.038893548387,150.038796774194,150.0388,150.042996774194,150.036219354839,1669155859354.84,14.5806451612903,149.151409391204,149.239313589699,56.5670008422637,147.14922973219,148.666314356483,150.183398980777,0.341454489267121,-0.0589015028146234,-0.176007943078787
-5.40305912216144e-08,"2022-11-22 23:00:00",1011.45945945946,150.066354054054,150.065137837838,150.06512972973,150.067843243243,150.062424324324,1669159788648.65,18.8918918918919,149.234474876524,149.268807023271,56.7542387048217,147.112504989811,148.739917567552,150.367330145292,0.326577763265983,-0.023000215136193,-0.145406397490268
1.46060087624591e-05,"2022-11-23 00:00:00",1174.92682926829,150.125497560976,150.121978048781,150.124170731707,150.130758536585,150.118073170732,1669163364878.05,15.5121951219512,149.315356317905,149.299355727144,57.1887770503205,147.093258872563,148.81832615124,150.543393429916,0.314151622484538,0.0107171197645251,-0.11418169403931
8.37777680461463e-05,"2022-11-23 09:00:00",1224.71428571429,150.062765714286,150.056857142857,150.069428571429,150.075714285714,150.048,1669195616571.43,19,149.383908340952,149.326858328725,56.6347574668864,147.119964048708,148.904136540507,150.688309032305,0.302819199114194,0.038204789724694,-0.0837043972865089
-4.33490835000716e-05,"2022-11-23 10:00:00",1011.3,149.9432,149.9455,149.939,149.95,149.929,1669199097000,18.6,149.434371219048,149.348720531271,55.2946563326234,147.194744311208,148.992132762729,150.78952121425,0.295086312081546,0.057349462032219,-0.0554936254227633
-3.11591654686081e-05,"2022-11-23 11:00:00",1142.2,149.7629,149.768666666667,149.764,149.773333333333,149.755,1669202788000,18.7333333333333,149.464337471861,149.363551940868,53.5108369295628,147.299581230208,149.073816718533,150.848052206859,0.289796487696711,0.0674766565761376,-0.0308995690229832
-2.54840142421658e-05,"2022-11-23 12:00:00",2421.69090909091,149.82752,149.826545454545,149.822727272727,149.841818181818,149.808181818182,1669206559636.36,36.4181818181818,149.496918362849,149.379951059863,54.0333553520402,147.419697077882,149.15864472513,150.897592372378,0.279702282654875,0.078301875289144,-0.00905928016055773
-6.49415293046526e-05,"2022-11-23 13:00:00",9360.76271186441,149.374769491525,149.365130508475,149.355430508475,149.410130508475,149.311984745763,1669210187796.61,114.559322033898,149.484055830633,149.379075325885,49.3948917087697,147.528765818779,149.214267144644,150.899768470509,0.290704199050574,0.0702779184561964,0.00680815956279309
0.000201358757834119,"2022-11-23 14:00:00",137646.933333333,150.036778333333,150.039,150.069211666667,150.137585,149.970736666667,1669213770000,1348.25,149.537251815727,149.403723052342,55.5190682377543,147.671302712859,149.309713000023,150.948123287187,0.314106593930329,0.0893744551056397,0.0233214186713624
4.91300283702184e-05,"2022-11-23 15:00:00",141888.65,151.301578333333,151.299186666667,151.30662,151.365155,151.231235,1669217370000,1275.8,149.698103468843,149.471683657615,63.5488210692759,147.692156306695,149.457517391557,151.22287847642,0.360860724378089,0.151480070129151,0.0489531489629201
-0.000169743117341906,"2022-11-23 16:00:00",123789.983333333,151.149341666667,151.169605,151.143945,151.213996666667,151.083913333333,1669220970000,1020.06666666667,149.829543608039,149.531407276986,62.0037677893299,147.850675564488,149.612142074097,151.373608583706,0.354281959725164,0.199380408759686,0.0790386009222733
-5.67629684700984e-05,"2022-11-23 17:00:00",82063.65,150.095186666667,150.097858333333,150.089338333333,150.14652,150.044303333333,1669224570000,720.75,149.853161310339,149.551333386141,53.199338838646,148.058567526834,149.704411159245,151.350254791657,0.38977527910333,0.201822288951337,0.103595338528086
7.11795580037664e-05,"2022-11-23 18:00:00",78565.5333333333,150.073251666667,150.066493333333,150.077175,150.11049,150.032581666667,1669228170000,560.783333333333,149.873526191217,149.570113443779,53.1080128129061,148.23004025973,149.781964122208,151.333887984687,0.3749244721619,0.20285653360268,0.123447577543005
6.87205007305452e-05,"2022-11-23 19:00:00",128671.466666667,150.869318333333,150.852606666667,150.862973333333,150.96083,150.767206666667,1669231770000,1045.1,149.963475931409,149.616287011263,57.9989921633562,148.568792824257,149.925339333849,151.28188584344,0.399149735392286,0.232052891487577,0.145168640331919
2.24126182666213e-05,"2022-11-23 20:00:00",158477.9,151.031046666667,151.030993333333,151.034378333333,151.090653333333,150.967236666667,1669235370000,1191.76666666667,150.060830695221,149.666933129909,58.9789461568841,148.845525613404,150.057679783584,151.269833953764,0.390984509897416,0.263182759928671,0.16877146425127
-7.55751493883615e-06,"2022-11-23 21:00:00",45922.22,151.102002,151.107872,151.10673,151.117804,151.098108,1669238841600,27.4,150.1559124502,149.718354446698,59.3988010187992,149.036768342731,150.171329153954,151.305889965178,0.376338850695952,0.292254082754195,0.193467987951855
6.6167422434915e-06,"2022-11-23 22:00:00",903.675,151.1298075,151.131775,151.132775,151.1337775,151.131025,1669242438000,15.35,150.244718136546,149.768869466458,59.5552668346075,149.135514597446,150.261235966124,151.386957334802,0.359705929234241,0.317722015117461,0.218318793384976
1.16751735548495e-05,"2022-11-23 23:00:00",803.911764705882,151.151629411765,151.150291176471,151.152055882353,151.153820588235,151.148817647059,1669246468235.29,11.7941176470588,150.327203386165,149.818268981312,59.6760580726843,149.177234310777,150.331622301325,151.486010291872,0.34357924632953,0.339701164826822,0.242595267673345
1.32651884174258e-05,"2022-11-24 00:00:00",935.925,151.1488725,151.147495,151.1495,151.1544975,151.1425,1669249908000,12.675,150.401957623786,149.865812946265,59.6512612325253,149.234454352505,150.401222393917,151.567990435329,0.327789639361458,0.357749820977116,0.265626178334099
-0.000117073973348189,"2022-11-25 09:00:00",1407.97619047619,150.480930952381,150.495,150.477380952381,150.516428571429,150.451428571429,1669368508571.43,26.3571428571429,150.408814290022,149.887654660769,53.5116712032153,149.266810531718,150.422425167916,151.578039804113,0.345422105514313,0.347700169458554,0.28204097655899
8.58695255512173e-06,"2022-11-25 10:00:00",1210.12903225806,150.265987096774,150.265483870968,150.266774193548,150.281935483871,150.258387096774,1669372141935.48,14.6774193548387,150.395901553979,149.901194644083,51.758919712352,149.28162386405,150.430476128228,151.579328392406,0.339401712661572,0.330021992867313,0.291637179820655
-7.02335450197015e-05,"2022-11-25 11:00:00",1105.66666666667,150.288125,150.292222222222,150.281666666667,150.301388888889,150.274166666667,1669375880000,18.9166666666667,150.385516564223,149.914782930603,51.8759552547006,149.304597881544,150.442209558279,151.579821235013,0.324888045170093,0.314000810605641,0.296109905977652
-7.22141984225213e-05,"2022-11-25 12:00:00",3243.3125,150.012333333333,150.016666666667,150.005833333333,150.029791666667,149.993541666667,1669379596250,53.0625,150.35099990687,149.918034730701,49.5386566752089,149.298222263412,150.43957097684,151.580919690268,0.323137423971516,0.288801261933824,0.294648177168887
-0.000290230531698731,"2022-11-25 13:00:00",9135.38333333333,149.488701666667,149.49036,149.446973333333,149.52293,149.4161,1669382970000,112.966666666667,150.268815672912,149.901211109366,45.2056770761899,149.198983476251,150.408031308496,151.617079140741,0.335832467274459,0.245231216495756,0.28476478503426
-4.04989024774641e-05,"2022-11-25 14:00:00",159317.383333333,148.478245,148.48139,148.475376666667,148.558758333333,148.384888333333,1669386570000,1922.93333333333,150.105775763253,149.850288450699,38.9816073415767,148.872958965739,150.332251633515,151.79154430129,0.37041592121377,0.170495042215846,0.261910836470577
-6.27309772606896e-05,"2022-11-25 15:00:00",114982.916666667,148.395281666667,148.411525,148.402215,148.46565,148.332466666667,1669390170000,1080.56666666667,149.950906602957,149.798571541745,38.5618233185968,148.588710150048,150.258955310763,151.929200471479,0.359582305917877,0.10169326692806,0.229867322562074
1.11718370781069e-05,"2022-11-25 16:00:00",102445.733333333,147.993038333333,147.991178333333,147.992831666667,148.038996666667,147.946701666667,1669393770000,964.633333333333,149.772899790567,149.734080831921,36.267176874338,148.252952330956,150.174609226107,152.096266121258,0.364150450080517,0.0259252659320142,0.189078911236062
-1.48472057620124e-05,"2022-11-25 17:00:00",125071.216666667,148.064751666667,148.063775,148.061576666667,148.114795,148.014273333333,1669397370000,1087.78333333333,149.617324961122,149.674348540305,36.9289189533762,147.971772392575,150.09076665035,152.209760908124,0.352617730235413,-0.0380984315207833,0.143643442684693
-1.49242487217931e-05,"2022-11-25 18:00:00",22226,148.062769230769,148.055384615385,148.053175,148.07,148.043465384615,1669400897307.69,32.9807692307692,149.475129510111,149.616449485294,36.8797798141835,147.756740001341,150.028688787205,152.30063757307,0.337089962861565,-0.0944548381338839,0.0960237865209776
8.99462079979204e-06,"2022-11-25 19:00:00",1063.17647058824,148.157629411765,148.12775,148.129082352941,148.131135294118,148.125697058824,1669404460588.24,16.9117647058824,149.352761586732,149.563329230567,37.6666249980811,147.525239096452,149.936758332801,152.348277569151,0.32475045482614,-0.14078828341042,0.0486613725346981
6.37649213698655e-07,"2022-11-25 20:00:00",664.805555555556,148.114769444444,148.113480555556,148.113575,148.114736111111,148.112786111111,1669408451666.67,13.6666666666667,149.240108260665,149.511552293761,37.5661724731562,147.335118795113,149.784981939503,152.234845083894,0.310062158969183,-0.181553885924779,0.00261832084280266
2.43537221421974e-06,"2022-11-25 21:00:00",2815.03571428571,148.115135714286,148.114642857143,148.115003571429,148.116075,148.113928571429,1669412087142.86,9.96428571428571,149.137826016189,149.461675553678,37.5822739488055,147.171551784222,149.640587529072,152.109623273922,0.295416341875412,-0.216677309610558,-0.0412408052478694
-0.000182371904305304,"2022-11-28 09:00:00",2900.58,145.846514,145.8558,145.8292,145.8862,145.8048,1669627726800,62.46,148.837041832899,149.331944283903,26.2211061548549,146.497941894556,149.438048454998,152.378155015441,0.391358590901754,-0.331410973973123,-0.0992748389929202
1.273830178057e-05,"2022-11-28 10:00:00",1003.92592592593,145.379366666667,145.376666666667,145.378518518519,145.387407407407,145.367037037037,1669631355555.56,26,148.522630622501,149.190750506568,24.6767482480943,145.822144448962,149.214440777162,152.606737105362,0.394730227666575,-0.447829293571367,-0.168985729908609
-0.000108613011838606,"2022-11-28 11:00:00",1469.31578947368,145.362036842105,145.373684210526,145.357894736842,145.379736842105,145.346842105263,1669634940000,30.9736842105263,148.234927360168,149.053862800507,24.6071103822605,145.272397688637,148.952432264213,152.632466839789,0.377499966198743,-0.549422487248397,-0.245073081376567
-1.77697958487428e-05,"2022-11-28 12:00:00",4555.60344827586,145.53864137931,145.539482758621,145.536896551724,145.56775862069,145.505689655172,1669638587586.21,67.448275862069,147.989651832128,148.92825686305,26.4974437327534,144.860885830559,148.690814430788,152.520743031018,0.36951729561059,-0.630239721254056,-0.322106409352065
-1.53880753164216e-05,"2022-11-28 13:00:00",11925.1166666667,145.132633333333,145.134026666667,145.131793333333,145.212963333333,145.08535,1669642170000,197.5,147.729846514056,148.792668879846,25.0074806522582,144.453296382775,148.406805933434,152.360315484092,0.373423450663618,-0.71429753481238,-0.400544634444128
0.000112894933490399,"2022-11-28 14:00:00",164213.65,145.577345,145.577835,145.59427,145.675608333333,145.48703,1669645770000,2068.18333333333,147.535703194596,148.678440348423,29.7430709603208,144.21176375947,148.142668327614,152.073572895757,0.38153733396535,-0.768596409236488,-0.4741549894026
-0.00010552449495968,"2022-11-28 15:00:00",167001.983333333,145.41348,145.432268333333,145.416921666667,145.493286666667,145.334758333333,1669649370000,1736.46666666667,147.343086692057,148.56195753836,29.0055673870474,144.016415870616,147.869498050614,151.722580230612,0.375726587903508,-0.82044614011525,-0.54341321954513
1.69480052767094e-05,"2022-11-28 16:00:00",114206,145.149398333333,145.149825,145.152285,145.205523333333,145.085885,1669652970000,1133.41666666667,147.14392290187,148.440183519133,27.9208438433841,143.857870209464,147.583739254318,151.309608299171,0.373598496416038,-0.873254523493594,-0.609381480334823
-3.0663799507569e-05,"2022-11-28 17:00:00",99977.95,145.177091666667,145.176616666667,145.172165,145.248578333333,145.109206666667,1669656570000,1000.1,146.964672183518,148.323468572021,28.1328379842661,143.707477142352,147.331115633758,150.954754125164,0.362444837856543,-0.91610343365397,-0.670725870998652
-8.43975947548183e-05,"2022-11-28 18:00:00",104227.516666667,144.760056666667,144.771108333333,144.75889,144.808083333333,144.714956666667,1669660170000,1097.46666666667,146.764146530471,148.196162194449,26.4357004443352,143.537520833147,147.068811399247,150.600101965347,0.3669573852602,-0.966297401209981,-0.729840177040918
8.80788835358324e-07,"2022-11-28 19:00:00",121400.933333333,143.80801,143.810481666667,143.810608333333,143.853223333333,143.760015,1669663770000,1131.28333333333,146.495643058004,148.039535270838,23.0810547057776,143.275576134502,146.760345120588,150.245114106673,0.397048700247811,-1.042891826166,-0.792450506865935
2.9311694701487e-05,"2022-11-28 20:00:00",196856.683333333,143.913178333333,143.91298,143.917198333333,143.964333333333,143.858365,1669667370000,1614.25,146.261238992125,147.892308951641,24.2160691205386,143.10265022505,146.470039247572,149.837428270093,0.385461857378868,-1.10287679668969,-0.854535764830686
1.85457401980498e-05,"2022-11-28 21:00:00",27047.2586206897,144.443046551724,144.47039137931,144.473070689655,144.491501724138,144.432951724138,1669670931724.14,49.448275862069,146.098678237355,147.770193299427,29.8816888002533,143.0426293384,146.232126879391,149.421624420381,0.394454311351522,-1.13115847299833,-0.909860306464214
1.77169320348027e-05,"2022-11-28 22:00:00",5503.18604651163,144.385511627907,144.38953255814,144.392090697674,144.398602325581,144.382093023256,1669674414418.6,21.3953488372093,145.943533915566,147.649546777936,29.5438347676548,142.921496975984,146.037742160552,149.153987345121,0.380003042544275,-1.15544740881341,-0.958977726934055
9.43213478246152e-06,"2022-11-28 23:00:00",1075.38636363636,144.333052272727,144.332504545455,144.333865909091,144.34,144.327279545455,1669678187727.27,18.25,145.797200460432,147.531129604049,29.2937892857296,142.835602625534,145.844104284169,148.852605942805,0.364993904909779,-1.17529713781135,-1.00224160910951
5.98139620460934e-05,"2022-11-29 00:00:00",1350.27272727273,144.352461363636,144.349088636364,144.357722727273,144.364315909091,144.343409090909,1669681742727.27,17.1136363636364,145.666338848326,147.417793644164,29.5503115839227,142.759885013521,145.670880756031,148.581876498541,0.349063242771217,-1.18808913940558,-1.03941111516873
6.12381121509007e-06,"2022-11-29 09:00:00",1629.53333333333,145.155291111111,145.152888888889,145.153777777778,145.178888888889,145.130888888889,1669714030666.67,30.7111111111111,145.619742387367,147.33693593465,37.4954111186277,142.819888615108,145.532355526754,148.2448224384,0.371544334144787,-1.16548748376609,-1.0646263888882
2.87039588499785e-05,"2022-11-29 10:00:00",870.958333333333,145.163233333333,145.16,145.164166666667,145.1675,145.155833333333,1669718202500,17.5833333333333,145.578326412758,147.259337032222,37.5918554784665,142.92579589896,145.394591393665,147.86338688837,0.354505185957998,-1.14153075339202,-1.08000726178896
5.61684440574334e-05,"2022-11-29 11:00:00",871.222222222222,145.072051851852,145.066296296296,145.074444444444,145.077777777778,145.062592592593,1669721577777.78,17.4814814814815,145.532518961093,147.181305154087,37.073121960474,143.102802203536,145.249018379521,147.395234555506,0.342460847296857,-1.12024158996812,-1.08805412742479
-3.97665965888996e-05,"2022-11-29 12:00:00",2483.03846153846,145.078423076923,145.077307692308,145.071538461538,145.087884615385,145.063269230769,1669724906538.46,45.1538461538462,145.490611642952,147.105956343639,37.0557324129073,143.382322040701,145.104281793576,146.826241546451,0.327325349073929,-1.09808245759522,-1.09005979345888
-0.000150242812068036,"2022-11-29 13:00:00",5988.21666666667,144.605145,144.62145,144.599721666667,144.643621666667,144.554253333333,1669728570000,96.9333333333333,145.409621645108,147.016447962319,34.3119822032128,143.852860248911,144.936862579668,146.020864910425,0.336371052842083,-1.09295683543021,-1.09063920185315
-0.000109881915865999,"2022-11-29 14:00:00",147625.683333333,144.071065,144.07891,144.063078333333,144.163755,143.990821666667,1669732170000,1577.93333333333,145.287208616765,146.910970475569,31.5243412811756,143.787974430321,144.852695198716,145.917415967111,0.349348621754363,-1.10526930259071,-1.09356522200066
0.00011686977830143,"2022-11-29 15:00:00",212957.583333333,143.878948333333,143.863825,143.880638333333,143.97281,143.783005,1669735770000,1830.8,145.159338590998,146.802744327632,30.6358670753288,143.667133229252,144.781322029992,145.895510830731,0.34604979849622,-1.11946526896411,-1.09874523139335
-0.000253697626494873,"2022-11-29 16:00:00",301817.45,142.1591,142.177128333333,142.141058333333,142.292016666667,142.023225,1669739370000,2830.23333333333,144.884949476665,146.636255542122,23.8937443032191,143.079106013245,144.628493876274,146.177881739303,0.418019490631321,-1.19431995789979,-1.11786017669464
-7.03665263820731e-05,"2022-11-29 17:00:00",135875.483333333,141.585551666667,141.591945,141.581981666667,141.652663333333,141.517773333333,1669742970000,1227.45,144.584679675756,146.455745760855,22.2419512867295,142.473777206356,144.44027282081,146.406768435263,0.427794038696495,-1.2775641374661,-1.14980096884893
-4.84970960382795e-05,"2022-11-29 18:00:00",130224.783333333,140.97321,140.97064,140.963803333333,141.028171666667,140.918995,1669746570000,1266.68333333333,144.255509099172,146.259604959872,20.5894286393065,141.810830281669,144.241556365783,146.672282449897,0.438993687647456,-1.37023196613311,-1.19388716830577
-7.15115163053629e-05,"2022-11-29 19:00:00",121160.966666667,140.905693333333,140.909705,140.899628333333,140.961488333333,140.85242,1669750170000,1117.01666666667,143.95042902955,146.06817722321,20.4240203891462,141.282465028245,144.018645704408,146.75482638057,0.42339319458488,-1.44983543569768,-1.24507682178415
6.77705347000382e-05,"2022-11-29 20:00:00",215688.6,140.770468333333,140.769141666667,140.778681666667,140.838805,140.707086666667,1669753770000,1737.73333333333,143.662088360197,145.879266667619,20.1044095348304,140.810342233388,143.797687080069,146.78503192675,0.412400264684011,-1.51987212307134,-1.30003588204159
3.01347005379186e-05,"2022-11-29 21:00:00",28113.6851851852,141.232096296296,141.217781481481,141.222037037037,141.287407407407,141.200374074074,1669757288888.89,52.8333333333333,143.440265512637,145.712937037956,24.6432982556649,140.49894767996,143.611435098881,146.723922517803,0.416987192115284,-1.55969097289312,-1.35196690021189
-8.85300118067147e-08,"2022-11-29 22:00:00",1657.83333333333,141.194852083333,141.19505625,141.19504375,141.204508333333,141.183814583333,1669760937500,25.2083333333333,143.236154443307,145.551583706243,24.5541230231189,140.229657500114,143.421806792003,146.613956083892,0.398950776000448,-1.59079633761283,-1.39973278769208
-3.82255902752797e-05,"2022-11-29 23:00:00",1158.79487179487,141.062094871795,141.065387179487,141.059994871795,141.069997435897,141.054615384615,1669764655384.62,24.3846153846154,143.038321754987,145.391169819298,24.0960695995894,139.961545691701,143.245658818865,146.529771946029,0.386640185018742,-1.61828814448315,-1.4434438590503
4.2862441866712e-05,"2022-11-30 00:00:00",1091.95348837209,141.123188372093,141.122086046512,141.128134883721,141.130690697674,141.1179,1669768232093.02,22.3720930232558,142.864668403054,145.238918571599,24.8388926964453,139.724394958025,143.117926738147,146.511458518268,0.371595215535924,-1.63472035725379,-1.481699158691
-0.000269110717634249,"2022-11-30 09:00:00",1830.41463414634,142.257592682927,142.293414634146,142.25512195122,142.315365853659,142.235365853659,1669800392195.12,35.609756097561,142.809255089251,145.132354406586,35.757120665192,139.64720238338,143.03960859516,146.432014806941,0.410435013364576,-1.60067638042076,-1.50549460303695
-8.10992736224558e-06,"2022-11-30 10:00:00",810.961538461538,142.275261538462,142.275769230769,142.274615384615,142.280769230769,142.269615384615,1669803685384.62,19.7307692307692,142.760651479739,145.030292298658,35.9261641425112,139.590318451554,142.935282815193,146.280247178832,0.392111787944821,-1.56494259436901,-1.51738420130336
-6.45255902626432e-05,"2022-11-30 11:00:00",897.708333333333,142.058191666667,142.0625,142.053333333333,142.064166666667,142.052083333333,1669807395000,28.2916666666667,142.696349830065,144.923972335611,34.8336683279765,139.525205068767,142.824120867365,146.123036665963,0.38403656238945,-1.53709732740889,-1.52132682652447
-2.60850024132385e-06,"2022-11-30 12:00:00",2117.7962962963,141.986187037037,141.985944444444,141.985574074074,141.993907407407,141.977425925926,1669811330000,38.6481481481481,142.631733852248,144.819029540556,34.4963854585128,139.466898371138,142.712307565029,145.957716758921,0.369363745485543,-1.51036482929575,-1.51913442707872
-0.000221532518926272,"2022-11-30 13:00:00",11003.8,141.792486666667,141.807623333333,141.776208333333,141.840758333333,141.74821,1669814970000,130.516666666667,142.553958805074,144.710357354584,33.4457260186965,139.408660591372,142.590081040258,145.771501489144,0.363078046846902,-1.49014803703788,-1.51333714907055
5.59454529009593e-05,"2022-11-30 14:00:00",157977.15,141.559613333333,141.566465,141.574385,141.661628333333,141.459835,1669818570000,1527.76666666667,142.464906640976,144.59835834192,32.4455005488276,139.427177227685,142.419165052604,145.411152877522,0.360854012870065,-1.47543286480402,-1.50575629221725
-9.11033578782164e-05,"2022-11-30 15:00:00",135869.333333333,141.51866,141.524238333333,141.511345,141.605416666667,141.432486666667,1669822170000,1264.01666666667,142.378219219069,144.488107865423,32.1303580491244,139.49724458585,142.245542010276,144.993839434701,0.351905250352444,-1.46025072756767,-1.49665517928733
3.4830827576151e-05,"2022-11-30 16:00:00",110150.866666667,141.686811666667,141.684833333333,141.689768333333,141.749658333333,141.628553333333,1669825770000,1018.85,142.315632774912,144.388167167848,34.0344777450361,139.637637906541,142.084481140199,144.531324373857,0.346496111446771,-1.43539074814041,-1.48440229305795
-2.80878212858361e-05,"2022-11-30 17:00:00",96745.8,141.104441666667,141.105046666667,141.101083333333,141.158181666667,141.048746666667,1669829370000,928.716666666667,142.205219189313,144.270771316616,31.0195633351986,139.815697640616,141.895359225262,143.975020809908,0.360521137885812,-1.43171905747224,-1.4738656459408
0.000325519491107641,"2022-11-30 18:00:00",192540.983333333,142.319148333333,142.280266666667,142.326581666667,142.442888333333,142.185916666667,1669832970000,1708.13333333333,142.2162521418,144.201335971975,42.2095814741733,140.078131776083,141.786752717326,143.495373658568,0.40724894084363,-1.37660571366711,-1.45441365948607
0.000226456941734674,"2022-11-30 19:00:00",269449.9,145.688711666667,145.671548333333,145.704536666667,145.812916666667,145.568468333333,1669836570000,2226.73333333333,142.533368916788,144.255021711071,60.6734047176246,139.670820895591,141.8640267914,144.057232687209,0.553872086517743,-1.19347858664574,-1.402226644918
0.000212877727149408,"2022-11-30 20:00:00",340914.516666667,147.005325,146.993615,147.024906666667,147.095121666667,146.916841666667,1669840170000,2673.45,142.941690530413,144.353946173771,65.2324227507365,139.013843776947,142.013239754363,145.012635731778,0.593715558588327,-0.978328394055317,-1.31744699474546
-1.03621115345996e-06,"2022-11-30 21:00:00",219967.533333333,147.982948333333,147.974988333333,147.974835,148.03798,147.926911666667,1669843770000,118.25,143.399249118558,144.48326363185,68.031955336431,138.358094369823,142.290754463357,146.223414556892,0.613684976433328,-0.75026995241112,-1.20401158627859
8.14918465379995e-07,"2022-11-30 22:00:00",2485.53448275862,148.095453448276,148.100282758621,148.100403448276,148.119437931034,148.0821,1669847356551.72,38.0344827586207,143.826626784896,144.612447196723,68.3852844004928,137.97342601461,142.601064352976,147.228702691343,0.591347736176242,-0.543397492442721,-1.07188876751142
-3.67021585947227e-06,"2022-11-30 23:00:00",1712.03636363636,148.118214545455,148.121087272727,148.120543636364,148.13236,148.105634545455,1669850894181.82,31.2,144.216982862302,144.737736355281,68.4440221396184,137.81846256481,142.941501943164,148.064541321517,0.564710060726143,-0.359791099469187,-0.929469233902974
-2.99478334998665e-05,"2022-12-01 00:00:00",1557.96296296296,148.094287037037,148.09702962963,148.092594444444,148.108331481481,148.079077777778,1669854582222.22,29.9814814814815,144.569311187951,144.857552715608,68.2592296305908,137.802773997358,143.283826816767,148.764879636177,0.539793670148034,-0.198982740115261,-0.783371935145431
-0.000107527338118395,"2022-12-01 09:00:00",1405.4375,147.2351875,147.249375,147.233541666667,147.258333333333,147.213333333333,1669886755000,29.9166666666667,144.811513958743,144.942409463861,62.7882267119829,137.984483610136,143.591455943752,149.198428277367,0.555958786384371,-0.0903086305804823,-0.644759274232441
